Year,Title,Gross
2007,A Mighty Heart,"$19,008,745"
2007,The Wild Guys 4,"$18,873,863"
2007,Kitaro,"$18,856,642"
2007,The Counterfeiters,"$18,814,713"
2007,Ho voglia di te,"$18,594,142"
2007,Saawariya,"$18,513,120"
2007,Daddy Day Camp,"$18,197,398"
2007,Voice of a Murderer,"$18,160,598"
2008,The Dark Knight,"$1,003,845,358"
2008,Indiana Jones and the Kingdom of the Crystal Skull,"$786,636,033"
2008,Kung Fu Panda,"$631,744,560"
2008,Hancock,"$629,443,428"
2008,Mamma Mia!,"$610,002,542"
2008,Madagascar: Escape 2 Africa,"$603,900,354"
2008,Quantum of Solace,"$589,580,694"
2008,Iron Man,"$585,366,247"
2008,WALL·E,"$521,311,860"
2008,The Chronicles of Narnia: Prince Caspian,"$419,665,568"
2008,Sex and the City,"$418,765,321"
2008,Twilight,"$407,227,433"
2008,The Mummy: Tomb of the Dragon Emperor,"$403,449,830"
2008,Slumdog Millionaire,"$378,410,113"
2008,Wanted,"$342,463,063"
2008,The Curious Case of Benjamin Button,"$335,802,786"
2008,Bolt,"$309,979,994"
2008,Horton Hears a Who!,"$298,572,799"
2008,Gran Torino,"$269,958,228"
2008,"10,000 BC","$269,784,201"
2008,The Incredible Hulk,"$264,770,996"
2008,Marley & Me,"$255,743,093"
2008,High School Musical 3: Senior Year,"$252,909,177"
2008,Welcome to the Sticks,"$245,144,417"
2008,Journey to the Center of the Earth,"$244,232,688"
2008,The Day the Earth Stood Still,"$233,093,859"
2008,Get Smart,"$230,685,453"
2008,Taken,"$226,837,760"
2008,Jumper,"$225,132,113"
2008,Yes Man,"$223,241,637"
2008,What Happens in Vegas,"$219,375,562"
2008,Bedtime Stories,"$212,874,864"
2008,Australia,"$211,788,739"
2008,You Don't Mess with the Zohan,"$204,313,400"
2008,Ponyo,"$204,171,845"
2008,Valkyrie,"$201,545,517"
2008,Tropic Thunder,"$195,703,047"
2008,Eagle Eye,"$178,767,383"
2008,Cloverfield,"$172,394,180"
2008,Seven Pounds,"$169,748,929"
2008,Hellboy II: The Golden Army,"$168,319,243"
2008,The Spiderwick Chronicles,"$164,170,327"
2008,Four Christmases,"$164,112,721"
2008,Burn After Reading,"$163,728,902"
2008,The Happening,"$163,403,799"
2008,27 Dresses,"$162,655,351"
2008,21,"$159,808,370"
2008,Vantage Point,"$152,039,882"
2008,Step Up 2: The Streets,"$150,816,700"
2008,Beverly Hills Chihuahua,"$149,292,488"
2008,Asterix at the Olympic Games,"$131,856,927"
2008,Red Cliff,"$129,708,433"
2008,The Forbidden Kingdom,"$128,779,982"
2008,Step Brothers,"$128,107,642"
2008,Body of Lies,"$115,900,897"
2008,Saw V,"$113,864,059"
2008,Changeling,"$113,398,237"
2008,Rambo,"$113,244,290"
2008,Fool's Gold,"$111,231,041"
2008,Transporter 3,"$108,979,549"
2008,The Reader,"$108,902,486"
2008,Made of Honor,"$106,407,672"
2008,Forgetting Sarah Marshall,"$105,833,257"
2008,Pineapple Express,"$101,624,843"
2008,Nim's Island,"$100,104,565"
2008,Vicky Cristina Barcelona,"$96,409,830"
2008,Speed Racer,"$93,945,766"
2008,Role Models,"$92,649,419"
2008,Max Payne,"$87,066,930"
2008,The Tale of Despereaux,"$86,957,280"
2008,Meet the Spartans,"$85,897,593"
2008,Nights in Rodanthe,"$84,375,346"
2008,The Strangers,"$82,410,456"
2008,Righteous Kill,"$78,460,699"
2008,The Other Boleyn Girl,"$78,199,679"
2008,Mirrors,"$78,094,714"
2008,Death Race,"$76,014,335"
2008,Revolutionary Road,"$75,981,180"
2008,Boys Over Flowers: Final,"$72,243,609"
2008,Babylon A.D.,"$72,109,200"
2008,Superhero Movie,"$71,538,062"
2008,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,"$70,642,966"
2008,Departures,"$70,442,129"
2008,The House Bunny,"$70,439,696"
2008,The X Files: I Want to Believe,"$69,363,381"
2008,Star Wars: The Clone Wars,"$68,282,844"
2008,Street Kings,"$66,476,363"
2008,Space Chimps,"$65,097,693"
2008,The Bank Job,"$64,822,796"
2008,Baby Mama,"$64,444,713"
2008,Inkheart,"$62,803,180"
2008,The Eye,"$58,010,320"
2008,Prom Night,"$57,197,876"
2008,"Definitely, Maybe","$55,990,299"
2008,Suspect X,"$54,846,110"
2008,Milk,"$54,589,558"
2008,Untraceable,"$52,933,513"
2008,Doubt,"$51,699,984"
2008,College Road Trip,"$51,549,674"
2008,Meet Dave,"$51,339,567"
2008,Defiance,"$51,262,751"
2008,The Women,"$50,007,546"
2008,Drillbit Taylor,"$49,944,325"
2008,CJ7,"$49,529,913"
2008,The Hurt Locker,"$49,230,772"
2008,Shutter,"$48,555,306"
2008,Pokémon: Giratina and the Sky Warrior,"$47,511,422"
2008,One Missed Call,"$45,847,751"
2008,If You Are the One,"$45,521,453"
2008,The Wrestler,"$44,734,660"
2008,Lakeview Terrace,"$44,655,002"
2008,The Sisterhood of the Traveling Pants 2,"$44,352,417"
2008,The Good the Bad the Weird,"$44,261,209"
2008,Semi-Pro,"$44,004,502"
2008,"Welcome Home, Roscoe Jenkins","$43,655,418"
2008,Harold & Kumar Escape from Guantanamo Bay,"$43,495,888"
2008,The Duchess,"$43,343,384"
2008,Zack and Miri Make a Porno,"$42,782,463"
2008,Bangkok Dangerous,"$42,487,390"
2008,Meet the Browns,"$41,975,388"
2008,Scandal Makers,"$41,745,790"
2008,Fly Me to the Moon 3D,"$41,721,414"
2008,Never Back Down,"$41,627,431"
2008,My Best Friend's Girl,"$41,624,687"
2008,Escape Captivity: The Movie,"$41,550,983"
2008,Quarantine,"$41,319,906"
2008,Leatherheads,"$41,319,039"
2008,The Love Guru,"$40,877,556"
2008,The Boy in the Striped Pajamas,"$40,416,563"
2008,The Secret Life of Bees,"$39,952,437"
2008,The Spirit,"$39,164,441"
2008,Admiral,"$39,143,985"
2008,First Sunday,"$38,810,311"
2008,Ghajini,"$38,316,584"
2008,20th Century Boys 1: Beginning of the End,"$38,231,562"
2008,Painted Skin,"$37,579,689"
2008,The Family That Preys,"$37,105,289"
2008,Natale a Rio,"$36,702,844"
2008,The Chaser,"$36,467,587"
2008,The Magic Hour,"$36,023,586"
2008,Death Note: L Change the World,"$35,319,632"
2008,Gomorrah,"$34,861,529"
2008,Disaster Movie,"$34,816,824"
2008,Nick and Norah's Infinite Playlist,"$33,556,631"
2008,Fireproof,"$33,473,297"
2008,In Bruges,"$33,394,440"
2008,Che: Part One,"$33,266,274"
2008,Last Chance Harvey,"$32,566,966"
2008,The Wave,"$32,350,637"
2008,Doraemon the Movie: Nobita and the Green Giant Legend,"$31,684,949"
2008,Pride and Glory,"$31,200,557"
2008,Igor,"$30,893,885"
2008,Be Kind Rewind,"$30,579,406"
2008,The Best Movie,"$30,525,503"
2008,Mesrine: Killer Instinct,"$30,503,743"
2008,Rab Ne Bana Di Jodi,"$29,914,469"
2008,W.,"$29,560,587"
2008,The Class,"$29,303,505"
2008,Singh Is King,"$29,169,677"
2008,Recep Ivedik,"$28,548,025"
2008,Appaloosa,"$27,712,362"
2008,Traitor,"$27,674,464"
2008,Frost/Nixon,"$27,426,335"
2008,Forever the Moment,"$27,259,300"
2008,Public Enemy 3,"$27,226,420"
2008,Ghost Town,"$27,090,159"
2008,The Baader Meinhof Complex,"$26,937,355"
2008,Jodhaa Akbar,"$26,890,354"
2008,Mad Money,"$26,412,163"
2008,RocknRolla,"$25,742,207"
2008,I'm a Cat Stalker,"$25,221,446"
2008,Race,"$24,503,269"
2008,Detroit Metal City,"$23,744,571"
2008,Disco,"$23,524,551"
2008,Paris,"$23,328,518"
2008,Under the Same Moon,"$23,313,049"
2008,"Sorry, If I Love You","$23,249,815"
2008,Detective Conan: Full Score of Fear,"$22,996,756"
2008,Kung Fu Dunk,"$22,945,567"
2008,The Merry Widow,"$22,872,698"
2008,The Ruins,"$22,818,256"
2008,U2 3D,"$22,730,842"
2008,The Accidental Husband,"$22,707,064"
2008,Paco and the Magical Book,"$22,679,633"
2008,Doomsday,"$22,472,631"
2008,I've Loved You So Long,"$22,272,176"
2008,A.R.O.G,"$22,212,369"
2008,Ip Man,"$22,108,789"
2008,Wild Child,"$21,972,336"
2008,"Grande, grosso e... Verdone","$21,860,130"
2008,The Flight Before Christmas,"$21,822,495"
2008,Over Her Dead Body,"$21,458,111"
2008,K-20: The Fiend with Twenty Faces,"$21,443,265"
2008,Three Kingdoms,"$21,159,916"
2008,The Divine Weapon,"$19,991,573"
2008,Jaane Tu... Ya Jaane Na,"$19,852,786"
2008,Blindness,"$19,844,979"
2008,Il cosmo sul comò,"$19,494,191"
2008,Lyubov 2 Morkov,"$19,171,562"
2008,How to Lose Friends & Alienate People,"$19,152,009"
2009,Avatar,"$2,743,577,587"
2009,Harry Potter and the Half-Blood Prince,"$933,959,197"
2009,Ice Age: Dawn of the Dinosaurs,"$886,686,817"
2009,Transformers: Revenge of the Fallen,"$836,303,693"
2009,2012,"$769,679,473"
2009,Up,"$735,099,082"
2009,The Twilight Saga: New Moon,"$709,827,462"
2009,Sherlock Holmes,"$524,028,679"
2009,Angels & Demons,"$485,930,816"
2009,The Hangover,"$468,812,793"
2009,Alvin and the Chipmunks: The Squeakquel,"$443,140,005"
2009,Night at the Museum: Battle of the Smithsonian,"$413,106,170"
2009,Star Trek,"$385,680,446"
2009,Monsters vs. Aliens,"$381,509,870"
2009,X-Men Origins: Wolverine,"$373,062,864"
2009,Terminator Salvation,"$371,353,001"
2009,Fast & Furious,"$360,364,265"
2009,Prince of Persia: The Sands of Time,"$336,365,676"
2009,A Christmas Carol,"$325,286,646"
2009,Inglourious Basterds,"$321,455,689"
2009,The Proposal,"$317,375,031"
2009,The Blind Side,"$309,208,309"
2009,G.I. Joe: The Rise of Cobra,"$302,469,017"
2009,G-Force,"$292,817,841"
2009,This Is It,"$267,983,588"
2009,The Princess and the Frog,"$267,045,765"
2009,Cloudy with a Chance of Meatballs,"$243,006,126"
2009,It's Complicated,"$219,103,655"
2009,Public Enemies,"$214,104,620"
2009,District 9,"$210,888,950"
2009,The Ugly Truth,"$205,298,907"
2009,Paranormal Activity,"$193,355,800"
2009,The Final Destination,"$186,167,139"
2009,Watchmen,"$185,382,813"
2009,Paul Blart: Mall Cop,"$183,348,429"
2009,He's Just Not That Into You,"$178,866,158"
2009,Couples Retreat,"$171,844,840"
2009,Up in the Air,"$166,842,739"
2009,Hannah Montana: The Movie,"$155,545,279"
2009,The Taking of Pelham 123,"$150,166,126"
2009,Brüno,"$138,805,831"
2009,17 Again,"$136,316,880"
2009,Julie & Julia,"$129,540,522"
2009,The Fighter,"$129,190,869"
2009,Law Abiding Citizen,"$127,944,208"
2009,Coraline,"$124,596,837"
2009,Surrogates,"$122,444,772"
2009,Invictus,"$122,233,971"
2009,Red Cliff II,"$120,432,178"
2009,Hotel for Dogs,"$117,252,578"
2009,Bride Wars,"$115,375,850"
2009,Confessions of a Shopaholic,"$108,394,089"
2009,Race to Witch Mountain,"$106,387,141"
2009,Planet 51,"$105,647,102"
2009,The Girl with the Dragon Tattoo,"$104,414,200"
2009,Zombieland,"$102,392,080"
2009,Ghosts of Girlfriends Past,"$102,366,815"
2009,The Time Traveler's Wife,"$101,344,412"
2009,My Bloody Valentine,"$100,734,718"
2009,Where the Wild Things Are,"$100,140,096"
2009,Old Dogs,"$96,753,696"
2009,My Sister's Keeper,"$95,714,875"
2009,Green Zone,"$94,882,549"
2009,The Lovely Bones,"$93,621,340"
2009,Underworld: Rise of the Lycans,"$92,158,961"
2009,"I Love You, Man","$91,980,359"
2009,Friday the 13th,"$91,509,154"
2009,Drag Me to Hell,"$90,842,646"
2009,Madea Goes to Jail,"$90,508,336"
2009,Rookies the Movie: Graduation,"$88,055,243"
2009,State of Play,"$87,812,371"
2009,Did You Hear About the Morgans?,"$85,280,250"
2009,Duplicity,"$78,176,181"
2009,Orphan,"$77,912,251"
2009,The Haunting in Connecticut,"$77,536,359"
2009,Fame,"$77,211,836"
2009,The Unborn,"$76,514,050"
2009,The Pink Panther 2,"$76,025,134"
2009,Obsessed,"$73,830,347"
2009,Funny People,"$71,585,235"
2009,Tidal Wave,"$71,283,278"
2009,The Men Who Stare at Goats,"$69,095,771"
2009,Land of the Lost,"$68,777,554"
2009,Saw VI,"$68,234,154"
2009,The Girl Who Played with Fire,"$67,153,225"
2009,Precious,"$63,649,529"
2009,Little Nicholas,"$62,792,067"
2009,Year One,"$62,357,900"
2009,The Imaginarium of Doctor Parnassus,"$61,808,775"
2009,Ninja Assassin,"$61,601,280"
2009,500 Days of Summer,"$60,722,734"
2009,3 Idiots,"$60,262,836"
2009,The International,"$60,253,843"
2009,Aliens in the Attic,"$57,881,056"
2009,Vicky the Viking,"$56,390,258"
2009,Under the Sea 3D,"$55,902,624"
2009,Dragonball Evolution,"$55,720,772"
2009,Nine,"$54,004,950"
2009,Arthur and the Revenge of Maltazard,"$52,377,611"
2009,Take Off,"$52,141,043"
2009,Pokémon: Arceus and the Jewel of Life,"$52,119,081"
2009,I Can Do Bad All by Myself,"$51,733,921"
2009,Coco Before Chanel,"$50,812,934"
2009,One Piece: Strong World,"$49,271,461"
2009,Push,"$48,858,618"
2009,9,"$48,428,063"
2009,20th Century Boys 3: Redemption,"$48,397,818"
2009,The Fourth Kind,"$47,709,193"
2009,Crazy Heart,"$47,405,566"
2009,Hachi: A Dog's Tale,"$46,748,131"
2009,Fantastic Mr. Fox,"$46,471,023"
2009,Rabbit Without Ears 2,"$46,439,905"
2009,The Last House on the Left,"$45,289,053"
2009,The Spy Next Door,"$45,236,543"
2009,Nodame Cantabile: The Movie II,"$44,879,450"
2009,Notorious,"$44,420,316"
2009,The Girl Who Kicked the Hornet's Nest,"$44,276,335"
2009,Brothers,"$43,474,578"
2009,The Informant!,"$41,771,168"
2009,The Uninvited,"$41,633,384"
2009,Toy Story 2009 Re-release,"$41,258,298"
2009,Evangelion: 2.0 You Can (Not) Advance,"$41,162,041"
2009,The Concert,"$41,146,351"
2009,Gamer,"$40,828,540"
2009,All About Steve,"$40,105,542"
2009,Astro Boy,"$39,886,986"
2009,Detective Conan: The Raven Chaser,"$39,664,359"
2009,Agora,"$39,457,342"
2009,Halloween II,"$39,421,467"
2009,Cirque du Freak: The Vampire's Assistant,"$39,291,383"
2009,Jeon Woochi,"$38,681,926"
2009,The Soloist,"$38,332,994"
2009,Amalfi: Rewards of the Goddess,"$37,840,539"
2009,Broken Embraces,"$37,472,507"
2009,Brooklyn's Finest,"$36,440,201"
2009,The Boat That Rocked,"$36,348,784"
2009,Love Happens,"$36,088,028"
2009,Whatever Works,"$36,020,534"
2009,The Secret in Their Eyes,"$35,079,650"
2009,Crank: High Voltage,"$34,572,541"
2009,Gokusen: The Movie,"$34,117,482"
2009,The Box,"$33,333,531"
2009,LOL (Laughing Out Loud),"$32,764,784"
2009,Fighting,"$32,482,728"
2009,The Invention of Lying,"$32,406,507"
2009,April Bride,"$32,112,343"
2009,Jennifer's Body,"$31,556,061"
2009,Dance Flick,"$31,439,140"
2009,A Serious Man,"$31,430,334"
2009,The Stepfather,"$31,198,531"
2009,Yatterman,"$30,365,792"
2009,Natale a Beverly Hills,"$29,976,481"
2009,Crows Zero II,"$29,893,636"
2009,20th Century Boys 2: The Last Hope,"$29,502,213"
2009,The Young Victoria,"$29,181,829"
2009,New in Town,"$29,010,817"
2009,The Unbroken,"$29,000,322"
2009,Shorts,"$28,972,508"
2009,Pope Joan,"$28,748,076"
2009,Case 39,"$28,190,603"
2009,Recep Ivedik 2,"$27,699,692"
2009,The Road,"$27,639,579"
2009,Sorority Row,"$27,206,120"
2009,Observe and Report,"$26,973,554"
2009,An Education,"$26,096,852"
2009,Coco,"$25,593,707"
2009,Doraemon the Movie: The New Records of Nobita's Spaceblazer,"$25,422,212"
2009,Mt. Tsurugidake,"$25,134,437"
2009,A Single Man,"$24,964,890"
2009,Kaiji: The Ultimate Gambler,"$24,709,016"
2009,If I Were You 2,"$24,415,116"
2009,I Give My First Love to You,"$24,051,386"
2009,Mao's Last Dancer,"$23,914,731"
2009,Dark Planet,"$23,772,559"
2009,Jonas Brothers: The 3D Concert Experience,"$23,186,960"
2009,Imagine That,"$22,985,194"
2009,Armored,"$22,942,221"
2009,A Perfect Getaway,"$22,938,329"
2009,Dorian Gray,"$22,873,653"
2009,Men in the City,"$22,420,615"
2009,Neuilly Yo Mama!,"$22,243,482"
2009,OSS 117: Lost in Rio,"$21,924,245"
2009,The Rebound,"$21,791,288"
2009,My Girlfriend Is an Agent,"$21,056,256"
2009,Black Lightning,"$20,984,902"
2009,Love Aaj Kal,"$20,794,985"
2009,I Love You Phillip Morris,"$20,768,906"
2009,Pandemic,"$20,712,567"
2009,Pandorum,"$20,648,328"
2009,My Life in Ruins,"$20,455,482"
2009,Cado dalle nubi,"$20,123,466"
2009,Solomon Kane,"$19,652,185"
2009,Amelia,"$19,643,086"
2009,Drop,"$19,611,028"
2009,High Security Vacation,"$19,487,557"
2009,Kamen Rider Decade: All Riders vs. Dai-Shocker,"$19,418,091"
2009,Ballad,"$19,328,678"
2009,The White Ribbon,"$19,319,671"
2009,Cell 211,"$19,300,483"
2009,Taras Bulba,"$18,874,808"
2010,Toy Story 3,"$1,066,969,703"
2010,Alice in Wonderland,"$1,025,467,110"
2010,Harry Potter and the Deathly Hallows: Part 1,"$960,283,305"
2010,Inception,"$828,258,695"
2010,Shrek Forever After,"$752,600,867"
2010,The Twilight Saga: Eclipse,"$698,491,347"
2010,Iron Man 2,"$623,933,331"
2010,Tangled,"$592,461,732"
2010,Despicable Me,"$543,239,815"
2010,How to Train Your Dragon,"$494,878,759"
2010,Clash of the Titans,"$493,214,993"
2010,The King's Speech,"$423,999,102"
2010,The Chronicles of Narnia: The Voyage of the Dawn Treader,"$415,686,217"
2010,Tron: Legacy,"$400,062,763"
2010,The Karate Kid,"$359,126,022"
2010,Black Swan,"$329,398,046"
2010,Megamind,"$321,885,765"
2010,Robin Hood,"$321,669,741"
2010,The Last Airbender,"$319,713,881"
2010,Little Fockers,"$310,650,585"
2010,Resident Evil: Afterlife,"$300,228,084"
2010,Shutter Island,"$294,804,195"
2010,Salt,"$293,503,354"
2010,Sex and the City 2,"$290,745,055"
2010,The Tourist,"$278,780,441"
2010,The Expendables,"$274,470,394"
2010,Grown Ups,"$271,430,189"
2010,Knight and Day 2010 Re-release,"$261,930,436"
2010,True Grit,"$252,276,927"
2010,Gulliver's Travels,"$237,382,724"
2010,Percy Jackson & the Olympians: The Lightning Thief,"$226,497,209"
2010,The Social Network,"$224,920,315"
2010,Valentine's Day,"$216,485,654"
2010,The Sorcerer's Apprentice,"$215,283,742"
2010,Due Date,"$211,780,824"
2010,Eat Pray Love,"$204,594,016"
2010,Yogi Bear,"$203,509,374"
2010,RED,"$199,006,387"
2010,Paranormal Activity 2,"$177,512,032"
2010,The A-Team,"$177,238,796"
2010,Jackass 3D,"$171,685,792"
2010,The Other Guys,"$170,458,922"
2010,Unstoppable,"$167,805,466"
2010,Step Up 3D,"$159,291,809"
2010,The Book of Eli,"$157,107,755"
2010,The Town,"$154,026,136"
2010,Date Night,"$152,263,880"
2010,The Secret World of Arrietty,"$148,979,794"
2010,Legend of the Guardians: The Owls of Ga'Hoole,"$140,073,390"
2010,The Wolfman,"$139,789,765"
2010,The Bounty Hunter,"$136,333,522"
2010,Saw 3D,"$136,150,434"
2010,Wall Street: Money Never Sleeps,"$134,748,021"
2010,The Adjustment Bureau,"$127,869,379"
2010,Predators,"$127,233,108"
2010,A Nightmare on Elm Street,"$115,694,863"
2010,Dear John,"$114,991,723"
2010,Cats & Dogs: The Revenge of Kitty Galore,"$112,483,764"
2010,Tooth Fairy,"$112,462,508"
2010,Sanctum,"$108,609,310"
2010,Harmony,"$107,056,263"
2010,Hereafter,"$106,956,330"
2010,Life as We Know It,"$105,734,416"
2010,Let the Bullets Fly,"$104,723,314"
2010,Love & Other Drugs,"$102,820,008"
2010,Aftershock,"$100,293,273"
2010,Umizaru 3: The Last Message,"$98,663,381"
2010,Killers,"$98,159,963"
2010,Kick-Ass,"$96,188,903"
2010,Nanny McPhee Returns,"$93,251,121"
2010,Get Him to the Greek,"$91,720,255"
2010,Burlesque,"$89,519,773"
2010,The Last Song,"$89,137,047"
2010,Dinner for Schmucks,"$86,855,739"
2010,Bayside Shakedown 3: Set the Guys Loose,"$85,347,374"
2010,Marmaduke,"$83,761,844"
2010,Piranha 3D,"$83,188,165"
2010,Oceans,"$83,090,556"
2010,Blades of Blood 2010 Re-release,"$82,177,196"
2010,Edge of Darkness,"$81,126,522"
2010,Vampires Suck,"$80,547,866"
2010,Letters to Juliet,"$79,293,444"
2010,The Back-up Plan,"$77,477,008"
2010,Diary of a Wimpy Kid,"$76,196,538"
2010,If You Are the One 2,"$76,085,443"
2010,Easy A,"$75,026,216"
2010,Hubble,"$74,249,729"
2010,Pokémon: Zoroark: Master of Illusions,"$71,143,529"
2010,A Turtle's Tale: Sammy's Adventures,"$70,627,617"
2010,The Last Exorcism,"$69,432,527"
2010,Takers,"$69,055,695"
2010,Bestseller,"$68,813,389"
2010,Legion,"$67,918,658"
2010,The American,"$67,876,281"
2010,The Next Three Days,"$67,448,651"
2010,Skyline,"$66,984,887"
2010,Hot Tub Time Machine,"$64,735,752"
2010,Elite Squad 2: The Enemy Within,"$63,618,850"
2010,Devil,"$62,695,489"
2010,127 Hours,"$60,738,797"
2010,Why Did I Get Married Too?,"$60,673,972"
2010,The Ghost Writer,"$60,331,447"
2010,Secretariat,"$60,321,861"
2010,Morning Glory,"$60,040,976"
2010,Remember Me,"$56,032,889"
2010,Cop Out,"$55,611,001"
2010,Veda - Atatürk,"$55,024,621"
2010,The Crazies,"$54,806,823"
2010,Little White Lies,"$53,319,615"
2010,From Paris with Love,"$52,830,951"
2010,Detective Dee: The Mystery of the Phantom Flame,"$51,899,269"
2010,Conference of Animals,"$51,883,642"
2010,Daybreakers,"$51,416,464"
2010,Alpha and Omega,"$50,507,267"
2010,The Switch,"$49,830,607"
2010,Space Battleship Yamato,"$49,827,298"
2010,She's Out of My League,"$49,779,728"
2010,Death at a Funeral,"$49,050,886"
2010,How Do You Know,"$48,668,907"
2010,Charlie St. Cloud,"$48,190,704"
2010,Heartbreaker,"$48,023,509"
2010,Scott Pilgrim vs. the World,"$47,664,559"
2010,StreetDance 2,"$46,960,833"
2010,Welcome to the South,"$45,896,492"
2010,Machete,"$45,491,656"
2010,Confessions,"$45,203,103"
2010,Avatar 2010 Special Edition,"$44,838,548"
2010,The Man from Nowhere,"$44,723,232"
2010,Of Gods and Men,"$43,803,417"
2010,Boy,"$43,551,154"
2010,When in Rome,"$43,053,376"
2010,My Name Is Khan,"$42,345,360"
2010,Going the Distance,"$42,059,111"
2010,Nodame Cantabile: The Movie II 2010 Re-release,"$41,054,604"
2010,SP: The Motion Picture I,"$39,674,739"
2010,Kokkuri-san: Gekijô-ban,"$37,982,240"
2010,For Colored Girls,"$37,981,984"
2010,Detective Conan: The Lost Ship in the Sky,"$36,407,407"
2010,Secret Reunion,"$36,298,578"
2010,Furry Vengeance,"$36,288,132"
2010,You Will Meet a Tall Dark Stranger,"$35,867,322"
2010,Faster,"$35,626,958"
2010,The Kids Are All Right,"$34,705,850"
2010,Doraemon The Movie: Nobita's Great Battle of the Mermaid King,"$34,702,573"
2010,The Extraordinary Adventures of Adèle Blanc-Sec,"$34,604,339"
2010,Camping 2,"$33,857,735"
2010,Arthur 3: The War of the Two Worlds,"$33,519,334"
2010,Dogwood Tree,"$33,016,351"
2010,Leap Year,"$32,686,500"
2010,Potiche,"$32,309,881"
2010,You Again,"$32,054,369"
2010,Raajneeti,"$29,459,596"
2010,The Losers,"$29,397,654"
2010,The Santa Claus Gang,"$29,181,330"
